ocel_event_id;ocel_object_id;ocel_qualifier
unload_truck_cr12_assign;fl1;assigned_object
unload_truck_cr12_assign;loc_Terminal_North;location
14586_leave_Storage_fl1;fl1;moved_object
14586_leave_Storage_fl1;loc_Storage;location
14587_enter_Terminal North_fl1;fl1;moved_object
14587_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr12_start;cr12;CR unloaded
unload_truck_cr12_start;tr4;TR unloaded
unload_truck_cr12_start;fl1;FL unloading
unload_truck_cr12_complete;cr12;CR unloaded
unload_truck_cr12_complete;tr4;TR unloaded
unload_truck_cr12_complete;fl1;FL unloading
14588_leave_Terminal North_tr4;tr4;moved_object
14588_leave_Terminal North_tr4;loc_Terminal_North;location
14589_enter_Truck Depot_tr4;tr4;moved_object
14589_enter_Truck Depot_tr4;loc_Truck_Depot;location
weigh_cr12_start;cr12;CR weighted
weigh_cr12_start;fl1;FL weighing
weigh_cr12_complete;cr12;CR weighted
weigh_cr12_complete;fl1;FL weighing
arr_notice_cr13;tr5;TR arrival notice
arr_notice_cr13;cr13;CR arrival notice
14590_enter_Terminal South_tr5;tr5;moved_object
14590_enter_Terminal South_tr5;loc_Terminal_South;location
14591_enter_Terminal South_cr13;cr13;moved_object
14591_enter_Terminal South_cr13;loc_Terminal_South;location
drive_term_cr13_complete;cr13;CR moved
drive_term_cr13_complete;tr5;TR moved
unload_truck_cr13_assign;cr13;CR unload allocated
unload_truck_cr13_assign;tr5;TR unload allocated
unload_truck_cr13_assign;fl2;candidate_object
unload_truck_cr13_assign;fl3;candidate_object
unload_truck_cr13_assign;fl2;assigned_object
unload_truck_cr13_assign;loc_Terminal_South;location
14592_leave_Loading Bay_fl2;fl2;moved_object
14592_leave_Loading Bay_fl2;loc_Loading_Bay;location
14593_enter_Terminal South_fl2;fl2;moved_object
14593_enter_Terminal South_fl2;loc_Terminal_South;location
unload_truck_cr13_start;cr13;CR unloaded
unload_truck_cr13_start;tr5;TR unloaded
unload_truck_cr13_start;fl2;FL unloading
unload_truck_cr13_complete;cr13;CR unloaded
unload_truck_cr13_complete;tr5;TR unloaded
unload_truck_cr13_complete;fl2;FL unloading
weigh_cr13_start;cr13;CR weighted
weigh_cr13_start;fl2;FL weighing
14594_leave_Terminal South_tr5;tr5;moved_object
14594_leave_Terminal South_tr5;loc_Terminal_South;location
14595_enter_Truck Depot_tr5;tr5;moved_object
14595_enter_Truck Depot_tr5;loc_Truck_Depot;location
14596_leave_Terminal North_fl1;fl1;moved_object
14596_leave_Terminal North_fl1;loc_Terminal_North;location
14597_leave_Terminal North_cr12;cr12;moved_object
14597_leave_Terminal North_cr12;loc_Terminal_North;location
14598_enter_Storage_fl1;fl1;moved_object
14598_enter_Storage_fl1;loc_Storage;location
14599_enter_Storage_cr12;cr12;moved_object
14599_enter_Storage_cr12;loc_Storage;location
place_stock_cr12_complete;cr12;CR stored
place_stock_cr12_complete;fl1;FL moved
weigh_cr13_complete;cr13;CR weighted
weigh_cr13_complete;fl2;FL weighing
to_bay_cr13_start;cr13;CR brought to bay
to_bay_cr13_start;fl2;FL moved
14600_leave_Terminal South_fl2;fl2;moved_object
14600_leave_Terminal South_fl2;loc_Terminal_South;location
14601_leave_Terminal South_cr13;cr13;moved_object
14601_leave_Terminal South_cr13;loc_Terminal_South;location
14602_enter_Loading Bay_fl2;fl2;moved_object
14602_enter_Loading Bay_fl2;loc_Loading_Bay;location
14603_enter_Loading Bay_cr13;cr13;moved_object
14603_enter_Loading Bay_cr13;loc_Loading_Bay;location
to_bay_cr13_complete;cr13;CR brought to bay
to_bay_cr13_complete;fl2;FL moved
load_veh_cr13_vh3_start;cr13;CR loaded
load_veh_cr13_vh3_start;fl2;FL moved
load_veh_cr13_vh3_start;vh3;VH loaded
load_veh_cr13_vh3_complete;cr13;CR loaded
load_veh_cr13_vh3_complete;fl2;FL moved
load_veh_cr13_vh3_complete;vh3;VH laded
book_vehs_td7;td7;VHs booked for TD
book_vehs_td7;vh7;booked VHs
arr_notice_cr9;tr3;TR arrival notice
arr_notice_cr9;cr9;CR arrival notice
14604_enter_Terminal South_tr3;tr3;moved_object
14604_enter_Terminal South_tr3;loc_Terminal_South;location
14605_enter_Terminal South_cr9;cr9;moved_object
14605_enter_Terminal South_cr9;loc_Terminal_South;location
drive_term_cr9_complete;cr9;CR moved
drive_term_cr9_complete;tr3;TR moved
unload_truck_cr9_assign;cr9;CR unload allocated
unload_truck_cr9_assign;tr3;TR unload allocated
unload_truck_cr9_assign;fl3;candidate_object
unload_truck_cr9_assign;fl1;candidate_object
unload_truck_cr9_assign;fl2;candidate_object
unload_truck_cr9_assign;fl3;assigned_object
unload_truck_cr9_assign;loc_Terminal_South;location
14606_leave_Loading Bay_fl3;fl3;moved_object
14606_leave_Loading Bay_fl3;loc_Loading_Bay;location
14607_enter_Terminal South_fl3;fl3;moved_object
14607_enter_Terminal South_fl3;loc_Terminal_South;location
unload_truck_cr9_start;cr9;CR unloaded
unload_truck_cr9_start;tr3;TR unloaded
unload_truck_cr9_start;fl3;FL unloading
unload_truck_cr9_complete;cr9;CR unloaded
unload_truck_cr9_complete;tr3;TR unloaded
unload_truck_cr9_complete;fl3;FL unloading
14608_leave_Terminal South_tr3;tr3;moved_object
14608_leave_Terminal South_tr3;loc_Terminal_South;location
14609_enter_Truck Depot_tr3;tr3;moved_object
14609_enter_Truck Depot_tr3;loc_Truck_Depot;location
weigh_cr9_start;cr9;CR weighted
weigh_cr9_start;fl3;FL weighing
weigh_cr9_complete;cr9;CR weighted
weigh_cr9_complete;fl3;FL weighing
to_bay_cr9_start;cr9;CR brought to bay
to_bay_cr9_start;fl3;FL moved
14610_leave_Terminal South_fl3;fl3;moved_object
14610_leave_Terminal South_fl3;loc_Terminal_South;location
14611_leave_Terminal South_cr9;cr9;moved_object
14611_leave_Terminal South_cr9;loc_Terminal_South;location
14612_enter_Loading Bay_fl3;fl3;moved_object
14612_enter_Loading Bay_fl3;loc_Loading_Bay;location
14613_enter_Loading Bay_cr9;cr9;moved_object
14613_enter_Loading Bay_cr9;loc_Loading_Bay;location
to_bay_cr9_complete;cr9;CR brought to bay
to_bay_cr9_complete;fl3;FL moved
load_veh_cr9_vh6_start;cr9;CR loaded
load_veh_cr9_vh6_start;fl3;FL moved
load_veh_cr9_vh6_start;vh6;VH loaded
pick_cr18_start;cr18;CR picked
pick_cr18_start;tr4;TR moved
collect_hu39_complete;hu39;HU collected
14614_leave_Truck Depot_tr4;tr4;moved_object
14614_leave_Truck Depot_tr4;loc_Truck_Depot;location
collect_hu40_complete;hu40;HU collected
14615_enter_Supplier_tr4;tr4;moved_object
14615_enter_Supplier_tr4;loc_Supplier;location
14616_leave_Supplier_tr4;tr4;moved_object
14616_leave_Supplier_tr4;loc_Supplier;location
pick_cr18_complete;cr18;CR picked
pick_cr18_complete;tr4;TR moved
load_veh_cr9_vh6_complete;cr9;CR loaded
load_veh_cr9_vh6_complete;fl3;FL moved
load_veh_cr9_vh6_complete;vh6;VH laded
reg_co11;co11;registered CO
pick_cr14_start;cr14;CR picked
pick_cr14_start;tr2;TR moved
14617_leave_Truck Depot_tr2;tr2;moved_object
14617_leave_Truck Depot_tr2;loc_Truck_Depot;location
collect_hu44_complete;hu44;HU collected
collect_hu41_complete;hu41;HU collected
collect_hu46_complete;hu46;HU collected
collect_hu43_complete;hu43;HU collected
collect_hu42_complete;hu42;HU collected
14618_enter_Supplier Loading Area_tr4;tr4;moved_object
14618_enter_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
14619_enter_Supplier Loading Area_cr18;cr18;moved_object
14619_enter_Supplier Loading Area_cr18;loc_Supplier_Loading_Area;location
load_truck_hu40_complete;hu40;HU loaded
load_truck_hu40_complete;cr18;CR laded
load_truck_hu40_complete;tr4;TR laded
collect_hu45_complete;hu45;HU collected
load_truck_hu39_complete;hu39;HU loaded
load_truck_hu39_complete;cr18;CR laded
load_truck_hu39_complete;tr4;TR laded
14620_enter_Supplier_tr2;tr2;moved_object
14620_enter_Supplier_tr2;loc_Supplier;location
14621_leave_Supplier_tr2;tr2;moved_object
14621_leave_Supplier_tr2;loc_Supplier;location
pick_cr14_complete;cr14;CR picked
pick_cr14_complete;tr2;TR moved
drive_term_cr18_start;cr18;CR moved
drive_term_cr18_start;tr4;TR moved
14622_leave_Supplier Loading Area_tr4;tr4;moved_object
14622_leave_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
14623_leave_Supplier Loading Area_cr18;cr18;moved_object
14623_leave_Supplier Loading Area_cr18;loc_Supplier_Loading_Area;location
create_td8;co11;TD created for CO
create_td8;td8;created TD
pick_cr10_start;cr10;CR picked
pick_cr10_start;tr1;TR moved
collect_hu51_complete;hu51;HU collected
14624_leave_Truck Depot_tr1;tr1;moved_object
14624_leave_Truck Depot_tr1;loc_Truck_Depot;location
collect_hu49_complete;hu49;HU collected
arr_notice_cr18;tr4;TR arrival notice
arr_notice_cr18;cr18;CR arrival notice
collect_hu47_complete;hu47;HU collected
14625_enter_Terminal North_tr4;tr4;moved_object
14625_enter_Terminal North_tr4;loc_Terminal_North;location
14626_enter_Terminal North_cr18;cr18;moved_object
14626_enter_Terminal North_cr18;loc_Terminal_North;location
drive_term_cr18_complete;cr18;CR moved
drive_term_cr18_complete;tr4;TR moved
unload_truck_cr18_assign;cr18;CR unload allocated
unload_truck_cr18_assign;tr4;TR unload allocated
unload_truck_cr18_assign;fl1;candidate_object
unload_truck_cr18_assign;fl2;candidate_object
unload_truck_cr18_assign;fl3;candidate_object
unload_truck_cr18_assign;fl1;assigned_object
unload_truck_cr18_assign;loc_Terminal_North;location
14627_leave_Storage_fl1;fl1;moved_object
14627_leave_Storage_fl1;loc_Storage;location
14628_enter_Terminal North_fl1;fl1;moved_object
14628_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr18_start;cr18;CR unloaded
unload_truck_cr18_start;tr4;TR unloaded
unload_truck_cr18_start;fl1;FL unloading
unload_truck_cr18_complete;cr18;CR unloaded
unload_truck_cr18_complete;tr4;TR unloaded
unload_truck_cr18_complete;fl1;FL unloading
14629_leave_Terminal North_tr4;tr4;moved_object
14629_leave_Terminal North_tr4;loc_Terminal_North;location
14630_enter_Truck Depot_tr4;tr4;moved_object
14630_enter_Truck Depot_tr4;loc_Truck_Depot;location
weigh_cr18_start;cr18;CR weighted
weigh_cr18_start;fl1;FL weighing
weigh_cr18_complete;cr18;CR weighted
weigh_cr18_complete;fl1;FL weighing
collect_hu48_complete;hu48;HU collected
collect_hu50_complete;hu50;HU collected
collect_hu52_complete;hu52;HU collected
14631_leave_Terminal North_fl1;fl1;moved_object
14631_leave_Terminal North_fl1;loc_Terminal_North;location
14632_leave_Terminal North_cr18;cr18;moved_object
14632_leave_Terminal North_cr18;loc_Terminal_North;location
14633_enter_Storage_fl1;fl1;moved_object
14633_enter_Storage_fl1;loc_Storage;location
14634_enter_Storage_cr18;cr18;moved_object
14634_enter_Storage_cr18;loc_Storage;location
place_stock_cr18_complete;cr18;CR stored
place_stock_cr18_complete;fl1;FL moved
14635_enter_Supplier_tr1;tr1;moved_object
14635_enter_Supplier_tr1;loc_Supplier;location
pick_cr10_complete;cr10;CR picked
pick_cr10_complete;tr1;TR moved
14636_leave_Supplier_tr1;tr1;moved_object
14636_leave_Supplier_tr1;loc_Supplier;location
14637_enter_Supplier Loading Area_tr2;tr2;moved_object
14637_enter_Supplier Loading Area_tr2;loc_Supplier_Loading_Area;location
14638_enter_Supplier Loading Area_cr14;cr14;moved_object
14638_enter_Supplier Loading Area_cr14;loc_Supplier_Loading_Area;location
load_truck_hu41_complete;hu41;HU loaded
load_truck_hu41_complete;cr14;CR laded
load_truck_hu41_complete;tr2;TR laded
load_truck_hu43_complete;hu43;HU loaded
load_truck_hu43_complete;cr14;CR laded
load_truck_hu43_complete;tr2;TR laded
load_truck_hu45_complete;hu45;HU loaded
load_truck_hu45_complete;cr14;CR laded
load_truck_hu45_complete;tr2;TR laded
order_crs_td6;td6;ordered for TD
order_crs_td6;cr21;CRs ordered
order_crs_td6;cr22;CRs ordered
order_crs_td6;cr23;CRs ordered
order_crs_td6;cr24;CRs ordered
order_crs_td6;cr25;CRs ordered
load_truck_hu46_complete;hu46;HU loaded
load_truck_hu46_complete;cr14;CR laded
load_truck_hu46_complete;tr2;TR laded
load_truck_hu44_complete;hu44;HU loaded
load_truck_hu44_complete;cr14;CR laded
load_truck_hu44_complete;tr2;TR laded
book_vehs_td8;td8;VHs booked for TD
book_vehs_td8;vh2;booked VHs
book_vehs_td8;vh4;booked VHs
load_truck_hu42_complete;hu42;HU loaded
load_truck_hu42_complete;cr14;CR laded
load_truck_hu42_complete;tr2;TR laded
drive_term_cr14_start;cr14;CR moved
drive_term_cr14_start;tr2;TR moved
14639_leave_Supplier Loading Area_tr2;tr2;moved_object
14639_leave_Supplier Loading Area_tr2;loc_Supplier_Loading_Area;location
14640_leave_Supplier Loading Area_cr14;cr14;moved_object
14640_leave_Supplier Loading Area_cr14;loc_Supplier_Loading_Area;location
arr_notice_cr14;tr2;TR arrival notice
arr_notice_cr14;cr14;CR arrival notice
14641_enter_Terminal North_tr2;tr2;moved_object
14641_enter_Terminal North_tr2;loc_Terminal_North;location
14642_enter_Terminal North_cr14;cr14;moved_object
14642_enter_Terminal North_cr14;loc_Terminal_North;location
drive_term_cr14_complete;cr14;CR moved
drive_term_cr14_complete;tr2;TR moved
unload_truck_cr14_assign;cr14;CR unload allocated
unload_truck_cr14_assign;tr2;TR unload allocated
unload_truck_cr14_assign;fl2;candidate_object
unload_truck_cr14_assign;fl3;candidate_object
unload_truck_cr14_assign;fl1;candidate_object
unload_truck_cr14_assign;fl1;assigned_object
unload_truck_cr14_assign;loc_Terminal_North;location
14643_leave_Storage_fl1;fl1;moved_object
14643_leave_Storage_fl1;loc_Storage;location
14644_enter_Terminal North_fl1;fl1;moved_object
14644_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr14_start;cr14;CR unloaded
unload_truck_cr14_start;tr2;TR unloaded
unload_truck_cr14_start;fl1;FL unloading
unload_truck_cr14_complete;cr14;CR unloaded
unload_truck_cr14_complete;tr2;TR unloaded
unload_truck_cr14_complete;fl1;FL unloading
weigh_cr14_start;cr14;CR weighted
weigh_cr14_start;fl1;FL weighing
14645_leave_Terminal North_tr2;tr2;moved_object
14645_leave_Terminal North_tr2;loc_Terminal_North;location
14646_enter_Truck Depot_tr2;tr2;moved_object
14646_enter_Truck Depot_tr2;loc_Truck_Depot;location
weigh_cr14_complete;cr14;CR weighted
weigh_cr14_complete;fl1;FL weighing
14647_leave_Terminal North_fl1;fl1;moved_object
14647_leave_Terminal North_fl1;loc_Terminal_North;location
14648_leave_Terminal North_cr14;cr14;moved_object
14648_leave_Terminal North_cr14;loc_Terminal_North;location
14649_enter_Storage_fl1;fl1;moved_object
14649_enter_Storage_fl1;loc_Storage;location
14650_enter_Storage_cr14;cr14;moved_object
14650_enter_Storage_cr14;loc_Storage;location
place_stock_cr14_complete;cr14;CR stored
place_stock_cr14_complete;fl1;FL moved
depart_vh1_complete;vh1;VH departed
depart_vh1_complete;cr7;CR departed
depart_vh1_complete;td2;TD with CR departure
14651_enter_Loading Bay_vh11;vh11;moved_object
14651_enter_Loading Bay_vh11;loc_Loading_Bay;location
14652_leave_Loading Bay_vh1;vh1;moved_object
14652_leave_Loading Bay_vh1;loc_Loading_Bay;location
14653_enter_Supplier Loading Area_tr1;tr1;moved_object
14653_enter_Supplier Loading Area_tr1;loc_Supplier_Loading_Area;location
14654_enter_Supplier Loading Area_cr10;cr10;moved_object
14654_enter_Supplier Loading Area_cr10;loc_Supplier_Loading_Area;location
load_truck_hu49_complete;hu49;HU loaded
load_truck_hu49_complete;cr10;CR laded
load_truck_hu49_complete;tr1;TR laded
load_truck_hu47_complete;hu47;HU loaded
load_truck_hu47_complete;cr10;CR laded
load_truck_hu47_complete;tr1;TR laded
load_truck_hu52_complete;hu52;HU loaded
load_truck_hu52_complete;cr10;CR laded
load_truck_hu52_complete;tr1;TR laded
load_truck_hu50_complete;hu50;HU loaded
load_truck_hu50_complete;cr10;CR laded
load_truck_hu50_complete;tr1;TR laded
load_truck_hu48_complete;hu48;HU loaded
load_truck_hu48_complete;cr10;CR laded
load_truck_hu48_complete;tr1;TR laded
load_truck_hu51_complete;hu51;HU loaded
load_truck_hu51_complete;cr10;CR laded
load_truck_hu51_complete;tr1;TR laded
drive_term_cr10_start;cr10;CR moved
drive_term_cr10_start;tr1;TR moved
14655_leave_Supplier Loading Area_tr1;tr1;moved_object
14655_leave_Supplier Loading Area_tr1;loc_Supplier_Loading_Area;location
14656_leave_Supplier Loading Area_cr10;cr10;moved_object
14656_leave_Supplier Loading Area_cr10;loc_Supplier_Loading_Area;location
arr_notice_cr10;tr1;TR arrival notice
arr_notice_cr10;cr10;CR arrival notice
14657_enter_Terminal North_tr1;tr1;moved_object
14657_enter_Terminal North_tr1;loc_Terminal_North;location
14658_enter_Terminal North_cr10;cr10;moved_object
14658_enter_Terminal North_cr10;loc_Terminal_North;location
drive_term_cr10_complete;cr10;CR moved
drive_term_cr10_complete;tr1;TR moved
unload_truck_cr10_assign;cr10;CR unload allocated
unload_truck_cr10_assign;tr1;TR unload allocated
unload_truck_cr10_assign;fl3;candidate_object
unload_truck_cr10_assign;fl2;candidate_object
unload_truck_cr10_assign;fl1;candidate_object
unload_truck_cr10_assign;fl1;assigned_object
unload_truck_cr10_assign;loc_Terminal_North;location
14659_leave_Storage_fl1;fl1;moved_object
14659_leave_Storage_fl1;loc_Storage;location
14660_enter_Terminal North_fl1;fl1;moved_object
14660_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr10_start;cr10;CR unloaded
unload_truck_cr10_start;tr1;TR unloaded
unload_truck_cr10_start;fl1;FL unloading
unload_truck_cr10_complete;cr10;CR unloaded
unload_truck_cr10_complete;tr1;TR unloaded
unload_truck_cr10_complete;fl1;FL unloading
14661_leave_Terminal North_tr1;tr1;moved_object
14661_leave_Terminal North_tr1;loc_Terminal_North;location
weigh_cr10_start;cr10;CR weighted
weigh_cr10_start;fl1;FL weighing
14662_enter_Truck Depot_tr1;tr1;moved_object
14662_enter_Truck Depot_tr1;loc_Truck_Depot;location
weigh_cr10_complete;cr10;CR weighted
weigh_cr10_complete;fl1;FL weighing
14663_leave_Terminal North_fl1;fl1;moved_object
14663_leave_Terminal North_fl1;loc_Terminal_North;location
14664_leave_Terminal North_cr10;cr10;moved_object
14664_leave_Terminal North_cr10;loc_Terminal_North;location
14665_enter_Storage_fl1;fl1;moved_object
14665_enter_Storage_fl1;loc_Storage;location
14666_enter_Storage_cr10;cr10;moved_object
14666_enter_Storage_cr10;loc_Storage;location
place_stock_cr10_complete;cr10;CR stored
place_stock_cr10_complete;fl1;FL moved
order_crs_td7;td7;ordered for TD
order_crs_td7;cr26;CRs ordered
order_crs_td7;cr27;CRs ordered
reg_co12;co12;registered CO
order_crs_td8;td8;ordered for TD
order_crs_td8;cr29;CRs ordered
order_crs_td8;cr30;CRs ordered
order_crs_td8;cr28;CRs ordered
pick_cr29_start;cr29;CR picked
pick_cr29_start;tr5;TR moved
14667_leave_Truck Depot_tr5;tr5;moved_object
14667_leave_Truck Depot_tr5;loc_Truck_Depot;location
collect_hu56_complete;hu56;HU collected
pick_cr30_start;cr30;CR picked
pick_cr30_start;tr4;TR moved
14668_leave_Truck Depot_tr4;tr4;moved_object
14668_leave_Truck Depot_tr4;loc_Truck_Depot;location
14669_enter_Supplier_tr5;tr5;moved_object
14669_enter_Supplier_tr5;loc_Supplier;location
14670_leave_Supplier_tr5;tr5;moved_object
14670_leave_Supplier_tr5;loc_Supplier;location
pick_cr29_complete;cr29;CR picked
pick_cr29_complete;tr5;TR moved
collect_hu58_complete;hu58;HU collected
14671_enter_Supplier_tr4;tr4;moved_object
14671_enter_Supplier_tr4;loc_Supplier;location
pick_cr30_complete;cr30;CR picked
pick_cr30_complete;tr4;TR moved
14672_leave_Supplier_tr4;tr4;moved_object
14672_leave_Supplier_tr4;loc_Supplier;location
collect_hu57_complete;hu57;HU collected
collect_hu55_complete;hu55;HU collected
collect_hu60_complete;hu60;HU collected
14673_enter_Supplier Loading Area_tr5;tr5;moved_object
14673_enter_Supplier Loading Area_tr5;loc_Supplier_Loading_Area;location
14674_enter_Supplier Loading Area_cr29;cr29;moved_object
14674_enter_Supplier Loading Area_cr29;loc_Supplier_Loading_Area;location
load_truck_hu57_complete;hu57;HU loaded
load_truck_hu57_complete;cr29;CR laded
load_truck_hu57_complete;tr5;TR laded
collect_hu53_complete;hu53;HU collected
load_truck_hu58_complete;hu58;HU loaded
load_truck_hu58_complete;cr29;CR laded
load_truck_hu58_complete;tr5;TR laded
load_truck_hu56_complete;hu56;HU loaded
load_truck_hu56_complete;cr29;CR laded
load_truck_hu56_complete;tr5;TR laded
